1986,pacific,近鉄バファローズ,130,66,52,12,.559,.271,4385,611,1188,204,26,183,584,56,4.337,34,26,701,622
1986,pacific,阪急ブレーブス,130,63,57,10,.525,.277,4431,631,1228,197,18,180,594,100,4.11,22,39,710,576
1987,pacific,ロッテ・オリオンズ,130,51,65,14,.440,.264,4284,518,1132,184,21,104,486,152,3.67,24,39,741,525
1987,pacific,南海ホークス,130,57,63,10,.475,.261,4231,502,1104,134,8,132,484,58,3.86,17,47,637,556
1987,pacific,日本ハム・ファイターズ,130,63,60,7,.512,.259,4294,561,1111,170,13,128,534,64,3.96,18,36,748,562
1987,pacific,西武ライオンズ,130,71,45,14,.612,.249,4237,525,1056,160,18,153,510,123,2.96,15,66,635,434
1987,pacific,近鉄バファローズ,130,52,69,9,.430,.270,4438,528,1198,187,16,135,512,81,4.22,10,43,682,599
1987,pacific,阪急ブレーブス,130,64,56,10,.533,.272,4407,584,1198,208,8,152,553,62,3.89,13,45,751,542
1988,pacific,ロッテ・オリオンズ,130,54,74,2,.422,.262,4333,486,1136,191,16,100,461,106,4.38,26,37,833,601
1988,pacific,南海ホークス,130,58,71,1,.450,.267,4302,578,1149,156,21,162,555,75,4.07,27,36,604,607
1988,pacific,日本ハム・ファイターズ,130,62,65,3,.488,.245,4256,455,1043,164,10,101,428,43,3.12,16,52,795,448
1988,pacific,西武ライオンズ,130,73,51,6,.589,.270,4361,645,1176,178,20,176,613,95,3.61,12,60,578,531
1988,pacific,近鉄バファローズ,130,74,52,4,.587,.253,4188,515,1058,173,22,154,497,46,3.23,28,36,713,446
1988,pacific,阪急ブレーブス,130,60,68,2,.469,.264,4302,532,1134,173,20,117,498,51,4.08,12,50,646,578
1989,pacific,オリックス・ブレーブス,130,72,55,3,.567,.278,4356,665,1210,200,23,170,647,66,4.26,26,32,729,616
1989,pacific,ロッテ・オリオンズ,130,48,74,8,.393,.2657,4418,558,1174,213,24,119,525,99,4.50,14,46,793,644
1989,pacific,日本ハム・ファイターズ,130,54,73,3,.425,.2659,4313,527,1147,186,20,131,504,144,4.20,19,36,742,571
1989,pacific,福岡ダイエーホークス,130,59,64,7,.480,.257,4309,610,1107,199,20,166,586,85,4.74,26,28,641,678
1989,pacific,西武ライオンズ,130,69,53,8,.566,.271,4300,644,1166,184,32,150,612,149,3.856,11,54,717,543
1989,pacific,近鉄バファローズ,130,71,54,5,.568,.261,4338,606,1134,210,17,157,580,45,3.859,28,42,747,558
1990,pacific,オリックス・ブレーブス,130,69,57,4,.548,.271,4361,690,1181,190,25,186,657,134,4.30,18,36,814,619
1990,pacific,ロッテ・オリオンズ,130,57,71,2,.445,.262,4360,571,1141,202,31,132,541,95,4.22,22,28,835,622
1990,pacific,日本ハム・ファイターズ,130,66,63,1,.512,.2627,4343,570,1141,204,20,128,534,76,3.68,15,41,811,542
